City,AreaType,Sqft,Bedrooms,Bathrooms,Floor,NoofFloors,FurnishingStatus,TenantPreferred,PointofContact
delhi,carpet,200,1,1,1.0,2.0,unfurnished,bachelors/family,owner
delhi,super,1300,2,2,2.0,3.0,unfurnished,bachelors,agent
delhi,carpet,1300,2,2,0.9,2.0,furnished,bachelors/family,owner
delhi,carpet,200,1,1,1.0,4.0,unfurnished,bachelors,agent
delhi,carpet,300,1,1,0.9,4.0,semi-furnished,bachelors/family,agent
delhi,carpet,550,2,1,3.0,4.0,unfurnished,bachelors/family,owner
delhi,super,950,2,1,2.0,2.0,semi-furnished,bachelors,owner
delhi,carpet,750,2,2,2.0,4.0,furnished,bachelors/family,agent
delhi,carpet,950,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
delhi,carpet,350,1,1,1.0,4.0,semi-furnished,bachelors/family,agent
delhi,super,2000,3,3,3.0,4.0,unfurnished,bachelors/family,owner
delhi,carpet,180,3,3,0.9,4.0,unfurnished,bachelors,agent
delhi,super,60,2,1,2.0,5.0,semi-furnished,bachelors/family,owner
delhi,carpet,950,2,1,2.0,4.0,unfurnished,bachelors,agent
delhi,carpet,1400,3,3,1.0,4.0,semi-furnished,bachelors/family,agent
delhi,carpet,200,3,2,2.0,3.0,unfurnished,bachelors/family,owner
delhi,carpet,450,1,1,2.0,3.0,furnished,bachelors/family,agent
delhi,super,600,2,2,3.0,4.0,unfurnished,bachelors/family,owner
delhi,carpet,300,1,1,1.0,3.0,furnished,bachelors,owner
delhi,carpet,95,2,2,3.0,3.0,semi-furnished,bachelors/family,agent
delhi,super,550,1,1,3.0,3.0,furnished,bachelors/family,owner
delhi,super,900,3,3,1.0,3.0,furnished,bachelors/family,owner
delhi,super,25,1,1,4.0,6.0,semi-furnished,bachelors/family,owner
delhi,carpet,325,3,3,1.0,3.0,unfurnished,bachelors,agent
delhi,super,77,2,1,3.0,4.0,unfurnished,bachelors/family,owner
delhi,super,60,2,1,3.0,4.0,semi-furnished,bachelors/family,owner
delhi,super,100,1,1,1.0,1.0,furnished,bachelors/family,owner
delhi,super,1300,3,2,3.0,4.0,semi-furnished,bachelors/family,owner
delhi,carpet,500,2,2,1.0,4.0,semi-furnished,bachelors/family,agent
delhi,carpet,500,2,2,2.0,3.0,semi-furnished,bachelors/family,agent
delhi,super,1200,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
delhi,super,250,1,1,0.9,3.0,semi-furnished,bachelors/family,owner
delhi,super,700,2,1,4.0,5.0,semi-furnished,bachelors/family,owner
delhi,carpet,1050,3,2,0.9,4.0,unfurnished,family,agent
delhi,carpet,500,2,2,2.0,4.0,semi-furnished,bachelors/family,agent
chennai,super,1100,2,2,1.0,2.0,semi-furnished,bachelors,owner
chennai,super,1000,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
chennai,carpet,2000,3,3,1.0,3.0,semi-furnished,bachelors/family,agent
chennai,super,2000,3,3,1.0,1.0,furnished,family,agent
chennai,carpet,650,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,1000,2,2,14.0,24.0,semi-furnished,bachelors,owner
chennai,super,700,2,2,1.0,3.0,unfurnished,bachelors/family,owner
chennai,carpet,1200,3,3,1.0,3.0,semi-furnished,bachelors,agent
chennai,super,1710,3,3,14.0,24.0,semi-furnished,bachelors/family,owner
chennai,super,600,2,2,1.0,3.0,furnished,bachelors/family,owner
chennai,super,1080,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,1300,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,1027,2,2,14.0,24.0,semi-furnished,bachelors,agent
chennai,super,1350,3,3,0.9,2.0,furnished,family,owner
chennai,super,950,2,2,1.0,2.0,unfurnished,family,owner
chennai,super,1300,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,600,2,1,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,1428,3,2,0.9,2.0,unfurnished,bachelors,owner
chennai,carpet,920,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,600,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,810,2,1,0.9,1.0,unfurnished,bachelors,owner
chennai,super,1200,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,550,1,1,3.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,600,2,1,1.0,2.0,unfurnished,family,owner
chennai,super,850,2,1,0.9,2.0,furnished,bachelors/family,owner
chennai,carpet,2117,4,3,14.0,24.0,semi-furnished,bachelors/family,owner
chennai,super,900,2,2,1.0,1.0,unfurnished,bachelors,owner
chennai,super,500,1,1,2.0,3.0,unfurnished,bachelors/family,owner
chennai,super,800,2,1,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,1550,2,3,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,1500,2,2,0.9,1.0,unfurnished,bachelors/family,owner
chennai,carpet,1700,3,3,0.9,1.0,furnished,bachelors/family,owner
chennai,super,700,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,400,1,1,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,450,2,1,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,500,1,1,1.0,3.0,furnished,bachelors/family,owner
chennai,super,770,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,150,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,850,2,2,0.9,2.0,unfurnished,family,owner
chennai,carpet,1100,2,2,0.9,3.0,semi-furnished,bachelors,owner
chennai,carpet,650,2,1,0.9,1.0,unfurnished,bachelors/family,owner
chennai,super,550,1,1,1.0,1.0,unfurnished,bachelors/family,owner
chennai,super,1000,2,2,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,250,1,1,0.9,5.0,semi-furnished,bachelors/family,owner
chennai,carpet,790,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,600,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,700,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,550,1,1,0.9,1.0,unfurnished,bachelors/family,owner
chennai,super,500,1,1,0.9,2.0,unfurnished,bachelors/family,owner
chennai,carpet,1800,3,3,2.0,4.0,unfurnished,bachelors,agent
chennai,carpet,1550,3,2,3.0,4.0,semi-furnished,bachelors,agent
chennai,carpet,1462,3,3,3.0,4.0,semi-furnished,family,agent
chennai,carpet,970,2,2,0.9,2.0,semi-furnished,bachelors,owner
chennai,carpet,2000,3,3,14.0,24.0,semi-furnished,bachelors,agent
chennai,super,700,2,1,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,674,2,2,0.9,3.0,unfurnished,bachelors,owner
chennai,carpet,750,2,2,0.9,1.0,unfurnished,family,owner
chennai,super,1000,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,1030,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,1540,3,2,3.0,4.0,furnished,bachelors,owner
chennai,carpet,1800,3,3,3.0,5.0,unfurnished,bachelors,agent
chennai,super,1100,2,2,2.0,2.0,unfurnished,bachelors/family,owner
chennai,super,985,2,2,3.0,24.0,unfurnished,bachelors/family,owner
chennai,carpet,1200,2,2,3.0,3.0,semi-furnished,bachelors/family,agent
chennai,super,1200,2,2,1.0,1.0,unfurnished,bachelors/family,owner
chennai,super,900,2,2,1.0,3.0,unfurnished,bachelors/family,owner
chennai,carpet,800,2,2,1.0,4.0,unfurnished,bachelors/family,agent
chennai,super,800,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,1500,3,3,3.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,680,2,2,1.0,1.0,unfurnished,bachelors/family,owner
chennai,super,800,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,875,2,2,2.0,2.0,semi-furnished,bachelors,owner
chennai,carpet,880,2,2,1.0,2.0,semi-furnished,family,owner
chennai,super,1500,3,3,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,950,2,2,1.0,1.0,unfurnished,bachelors/family,owner
chennai,super,850,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,700,1,1,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,2000,3,2,0.9,1.0,semi-furnished,family,owner
chennai,super,450,1,1,0.9,4.0,unfurnished,bachelors/family,owner
chennai,super,400,1,1,2.0,2.0,unfurnished,bachelors/family,owner
chennai,super,350,1,1,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,1650,3,3,2.0,2.0,semi-furnished,family,owner
chennai,super,800,2,1,0.9,2.0,unfurnished,bachelors/family,owner
chennai,super,600,2,1,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,800,2,1,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,1600,3,3,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,700,2,2,1.0,2.0,unfurnished,bachelors,agent
chennai,super,2120,3,3,14.0,24.0,furnished,bachelors/family,owner
chennai,super,560,1,1,2.0,4.0,unfurnished,bachelors/family,owner
chennai,carpet,420,1,1,1.0,1.0,unfurnished,bachelors,owner
chennai,built,1000,2,2,1.0,2.0,furnished,bachelors/family,owner
chennai,super,1330,3,3,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,930,3,2,2.0,8.0,semi-furnished,family,owner
chennai,carpet,1900,3,3,3.0,3.0,semi-furnished,family,agent
chennai,super,1200,2,2,1.0,3.0,furnished,bachelors/family,owner
chennai,super,350,1,1,0.9,2.0,unfurnished,bachelors/family,owner
chennai,super,1000,3,1,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,super,1210,2,2,14.0,24.0,semi-furnished,bachelors/family,owner
chennai,carpet,750,2,2,0.9,1.0,unfurnished,bachelors/family,owner
chennai,carpet,1150,3,3,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,800,2,2,1.0,1.0,unfurnished,family,owner
chennai,carpet,930,2,2,1.0,4.0,furnished,family,owner
chennai,carpet,2000,2,2,0.0,1.0,unfurnished,family,owner
chennai,carpet,800,2,2,14.0,24.0,semi-furnished,family,agent
chennai,super,850,2,2,0.9,3.0,unfurnished,bachelors/family,owner
chennai,super,650,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,770,2,1,1.0,2.0,unfurnished,family,owner
chennai,carpet,1800,3,3,1.0,2.0,semi-furnished,bachelors,owner
chennai,carpet,1100,3,2,4.0,4.0,semi-furnished,bachelors/family,agent
chennai,super,950,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,1250,3,2,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,400,1,1,0.9,3.0,unfurnished,bachelors/family,owner
chennai,carpet,575,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,1234,2,2,1.0,24.0,semi-furnished,bachelors/family,owner
chennai,carpet,870,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,1162,2,2,2.0,4.0,semi-furnished,bachelors/family,agent
chennai,super,2000,3,3,1.0,2.0,unfurnished,bachelors,owner
chennai,super,500,1,1,1.0,1.0,unfurnished,bachelors/family,owner
chennai,super,900,3,1,1.0,4.0,unfurnished,bachelors/family,owner
chennai,super,600,1,1,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,600,2,1,1.0,3.0,furnished,bachelors/family,owner
chennai,carpet,1600,3,3,0.9,2.0,furnished,bachelors/family,owner
chennai,carpet,2000,4,3,1.0,3.0,unfurnished,bachelors/family,agent
chennai,carpet,1600,3,3,2.0,3.0,semi-furnished,bachelors,agent
chennai,carpet,400,1,1,0.5,2.0,unfurnished,bachelors/family,owner
chennai,super,1000,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,carpet,600,2,2,14.0,24.0,unfurnished,bachelors,owner
chennai,carpet,750,2,2,1.0,2.0,unfurnished,bachelors,owner
chennai,super,700,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,2000,4,3,2.0,3.0,semi-furnished,family,owner
chennai,super,500,1,1,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,super,700,1,1,2.0,3.0,unfurnished,bachelors/family,owner
chennai,super,1480,3,2,3.0,4.0,furnished,bachelors/family,owner
chennai,carpet,1700,3,3,14.0,24.0,furnished,bachelors,agent
chennai,super,830,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,1425,3,2,2.0,24.0,semi-furnished,bachelors/family,owner
chennai,carpet,1550,3,3,1.0,3.0,unfurnished,bachelors,agent
chennai,super,200,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,1200,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,800,3,2,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,carpet,1261,3,3,3.0,4.0,semi-furnished,bachelors/family,owner
chennai,carpet,425,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,940,2,2,14.0,24.0,unfurnished,bachelors/family,owner
chennai,carpet,2000,3,3,2.0,4.0,semi-furnished,bachelors,agent
chennai,super,700,2,2,2.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,2000,3,3,2.0,2.0,furnished,bachelors/family,agent
chennai,super,1145,2,2,4.0,4.0,semi-furnished,bachelors,owner
chennai,super,750,2,2,1.0,3.0,semi-furnished,bachelors/family,agent
chennai,super,1250,3,3,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,900,2,2,0.9,2.0,unfurnished,bachelors/family,owner
chennai,carpet,800,3,2,1.0,4.0,semi-furnished,bachelors,owner
chennai,super,800,2,2,4.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,900,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
chennai,super,600,2,1,1.0,1.0,unfurnished,bachelors/family,owner
chennai,super,250,1,1,0.9,3.0,unfurnished,bachelors/family,owner
chennai,super,910,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
chennai,super,1350,3,3,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,450,3,3,0.9,3.0,semi-furnished,bachelors,owner
chennai,super,600,1,1,2.0,3.0,unfurnished,bachelors/family,owner
chennai,carpet,2000,3,3,3.0,4.0,semi-furnished,bachelors/family,agent
chennai,carpet,800,2,2,0.9,1.0,unfurnished,family,owner
chennai,carpet,850,2,2,0.9,1.0,unfurnished,family,owner
chennai,carpet,900,2,2,1.0,1.0,semi-furnished,bachelors,agent
chennai,super,2000,3,3,0.9,3.0,furnished,bachelors/family,owner
chennai,carpet,400,1,1,0.9,1.0,unfurnished,bachelors/family,owner
chennai,carpet,1900,4,3,5.0,24.0,semi-furnished,family,agent
chennai,super,900,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,805,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,1200,2,2,1.0,4.0,unfurnished,bachelors/family,owner
chennai,super,800,2,2,2.0,3.0,furnished,bachelors/family,owner
chennai,carpet,1158,3,2,2.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,450,1,1,2.0,3.0,unfurnished,bachelors/family,owner
chennai,super,960,2,2,1.0,3.0,semi-furnished,family,owner
chennai,super,1400,3,2,14.0,24.0,semi-furnished,bachelors/family,owner
chennai,super,970,2,2,0.9,3.0,furnished,bachelors/family,owner
chennai,super,1000,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,900,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,1100,2,1,0.9,1.0,semi-furnished,family,owner
chennai,super,800,2,2,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,800,2,1,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,898,2,2,14.0,24.0,semi-furnished,family,owner
chennai,carpet,800,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,2000,3,3,1.0,1.0,furnished,bachelors/family,owner
chennai,super,870,2,2,3.0,3.0,unfurnished,bachelors/family,owner
chennai,carpet,1100,2,2,14.0,24.0,semi-furnished,family,agent
chennai,carpet,650,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,1100,3,2,5.0,24.0,unfurnished,bachelors,agent
chennai,carpet,1250,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,1145,2,2,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,780,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,680,1,1,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,860,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,600,1,1,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,750,2,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,800,2,2,2.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,570,2,2,0.9,2.0,unfurnished,bachelors/family,owner
chennai,super,1150,2,2,2.0,4.0,furnished,bachelors/family,owner
chennai,super,350,1,1,0.9,1.0,unfurnished,bachelors/family,owner
chennai,super,894,2,2,4.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,600,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,900,3,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,550,1,1,0.9,3.0,unfurnished,bachelors/family,owner
chennai,super,717,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,carpet,660,2,2,0.9,2.0,semi-furnished,family,agent
chennai,carpet,700,1,1,1.0,2.0,semi-furnished,family,owner
chennai,super,800,1,1,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,super,1070,3,2,1.0,3.0,unfurnished,family,owner
chennai,super,1000,2,2,0.9,4.0,semi-furnished,family,owner
chennai,super,1500,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
chennai,super,900,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,1700,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,900,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,super,805,2,2,0.9,3.0,unfurnished,bachelors/family,owner
chennai,super,750,2,2,0.9,1.0,unfurnished,bachelors/family,owner
chennai,super,1000,2,2,2.0,2.0,furnished,bachelors/family,owner
chennai,carpet,1500,3,3,1.0,4.0,furnished,bachelors/family,owner
chennai,super,2000,3,3,0.9,2.0,unfurnished,bachelors/family,owner
chennai,carpet,1700,3,3,14.0,11.0,semi-furnished,bachelors/family,agent
chennai,super,1000,2,2,2.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,2036,3,3,6.0,11.0,semi-furnished,bachelors,agent
chennai,carpet,610,2,1,4.0,4.0,furnished,bachelors/family,agent
chennai,super,1100,2,2,2.0,3.0,furnished,bachelors/family,owner
chennai,carpet,900,2,2,2.0,2.0,semi-furnished,bachelors,owner
chennai,super,840,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,super,965,3,2,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,800,2,2,2.0,4.0,unfurnished,bachelors/family,owner
chennai,super,700,1,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,super,600,1,1,0.9,1.0,unfurnished,bachelors,owner
chennai,carpet,650,1,2,1.0,3.0,semi-furnished,family,owner
chennai,super,320,1,1,2.0,3.0,unfurnished,bachelors/family,owner
chennai,super,700,2,1,0.9,3.0,semi-furnished,bachelors/family,owner
chennai,super,850,2,2,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,550,1,1,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,1400,3,3,14.0,24.0,semi-furnished,family,owner
chennai,super,1300,2,2,3.0,3.0,unfurnished,bachelors/family,owner
chennai,super,1125,2,2,14.0,24.0,semi-furnished,bachelors/family,owner
chennai,carpet,780,2,2,1.0,24.0,semi-furnished,family,owner
chennai,carpet,2000,3,3,2.0,4.0,unfurnished,bachelors,agent
chennai,carpet,2000,3,3,0.9,1.0,unfurnished,bachelors/family,agent
chennai,super,1300,1,2,0.9,2.0,furnished,bachelors,owner
chennai,carpet,619,2,1,1.0,8.0,furnished,bachelors/family,owner
chennai,carpet,700,2,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,2100,3,3,2.0,2.0,semi-furnished,bachelors/family,owner
chennai,super,2000,3,3,1.0,3.0,unfurnished,bachelors/family,owner
chennai,super,700,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
chennai,super,2000,3,3,1.0,3.0,semi-furnished,bachelors/family,owner
chennai,carpet,600,2,2,2.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,550,1,2,0.9,1.0,unfurnished,bachelors,owner
chennai,super,300,1,1,0.9,1.0,unfurnished,bachelors/family,owner
chennai,carpet,800,2,2,2.0,3.0,semi-furnished,bachelors,agent
chennai,super,850,2,2,3.0,4.0,unfurnished,bachelors/family,owner
chennai,carpet,450,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
chennai,super,115,1,1,0.9,3.0,unfurnished,bachelors,owner
chennai,carpet,800,2,2,0.9,1.0,unfurnished,bachelors/family,owner
chennai,super,600,2,1,1.0,2.0,semi-furnished,family,owner
chennai,super,1725,3,2,14.0,24.0,furnished,bachelors/family,agent
chennai,carpet,1330,2,2,1.0,2.0,furnished,bachelors/family,owner
chennai,super,2064,3,3,14.0,24.0,semi-furnished,family,owner
chennai,super,1066,2,2,1.0,4.0,unfurnished,family,owner
chennai,carpet,700,2,2,1.0,4.0,semi-furnished,bachelors,owner
chennai,super,900,2,2,2.0,3.0,furnished,bachelors/family,owner
chennai,super,700,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
chennai,carpet,950,3,2,3.0,7.0,semi-furnished,bachelors/family,owner
chennai,super,850,2,2,1.0,2.0,unfurnished,bachelors/family,owner
chennai,carpet,600,2,2,4.0,7.0,furnished,bachelors/family,agent
chennai,super,750,2,2,0.9,3.0,semi-furnished,bachelors,owner
chennai,super,850,2,2,0.9,2.0,unfurnished,bachelors/family,owner
chennai,carpet,1650,3,3,1.0,1.0,semi-furnished,bachelors,owner
chennai,super,960,2,2,1.0,2.0,unfurnished,family,owner
chennai,carpet,1200,2,2,1.0,1.0,unfurnished,bachelors,owner
chennai,carpet,650,2,2,2.0,2.0,furnished,bachelors/family,owner
chennai,carpet,800,2,2,0.0,3.0,unfurnished,bachelors/family,owner
chennai,super,1350,3,3,1.0,2.0,semi-furnished,bachelors/family,owner
chennai,carpet,560,2,2,0.9,1.0,semi-furnished,family,owner
chennai,super,250,1,1,2.0,3.0,unfurnished,bachelors/family,owner
chennai,super,685,2,2,0.9,2.0,unfurnished,bachelors,owner
chennai,super,1021,2,2,4.0,5.0,semi-furnished,bachelors/family,owner
chennai,carpet,1200,3,3,2.0,2.0,unfurnished,bachelors/family,owner
chennai,super,1557,3,3,1.0,5.0,semi-furnished,bachelors/family,owner
chennai,super,550,2,1,1.0,1.0,unfurnished,bachelors/family,agent
chennai,carpet,917,3,2,3.0,7.0,semi-furnished,family,owner
chennai,super,960,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
chennai,super,1000,2,2,0.9,3.0,unfurnished,bachelors/family,owner
chennai,super,1000,2,2,1.0,3.0,furnished,bachelors,agent
